station_code,datetime_UTC,t_out,rh_out,dew_point,wind_s,lat,long,time_zone
724950-23254,2023-04-03T14:00:00Z,6.1,62.51687608241585,-0.6,5.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-03T15:00:00Z,7.8,58.14381964433796,0,6.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-03T16:00:00Z,8.9,49.856045897642346,-1.1,6.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-03T17:00:00Z,10.6,42.58921895934476,-1.7,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-03T18:00:00Z,11.7,38.164428926573116,-2.2,5.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-03T19:00:00Z,12.2,35.32406501388443,-2.8,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-03T20:00:00Z,13.9,30.443017264686727,-3.3,6.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-03T21:00:00Z,15,29.415471890854842,-2.8,10.3,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-03T22:00:00Z,14.4,35.950895865978865,-0.6,9.3,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-03T23:00:00Z,13.9,41.98581129659106,1.1,7.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-04T00:00:00Z,12.8,47.08151006699362,1.7,9.8,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-04T01:00:00Z,11.1,52.650767044654565,1.7,10.3,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-04T02:00:00Z,10,58.679776669746055,2.2,7.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-04T03:00:00Z,9.4,56.4886419976587,1.1,8.8,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-04T04:00:00Z,8.9,56.363366960898354,0.6,7.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-04T05:00:00Z,8.3,56.21211625107381,0,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-04T06:00:00Z,7.8,60.70106851010739,0.6,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-04T07:00:00Z,7.2,65.51667640142207,1.1,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-04T08:00:00Z,6.1,70.61616100976107,1.1,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-04T09:00:00Z,5,76.15522774333795,1.1,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-04T10:00:00Z,5,76.15522774333795,1.1,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-04T11:00:00Z,4.4,76.60169005242153,0.6,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-04T12:00:00Z,4.4,76.60169005242153,0.6,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-04T13:00:00Z,3.3,82.68629457000681,0.6,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-04T14:00:00Z,4.4,79.37656878936397,1.1,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-04T15:00:00Z,7.2,68.36789352287121,1.7,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-04T16:00:00Z,8.9,58.41347095401795,1.1,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-04T17:00:00Z,10.6,46.143441357456226,-0.6,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-04T18:00:00Z,11.7,44.80424854856081,0,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-04T19:00:00Z,13.3,34.351389723873645,-2.2,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-04T20:00:00Z,13.3,29.15765782068533,-4.4,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-04T21:00:00Z,13.9,26.79208275656173,-5,NA,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-04T22:00:00Z,14.4,28.173740005853908,-3.9,NA,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-04T23:00:00Z,14.4,37.550533183813684,0,6.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-05T00:00:00Z,13.9,38.79013344306418,0,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-05T01:00:00Z,12.2,45.267008912079916,0.6,5.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-05T02:00:00Z,10.6,56.386552072967774,2.2,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-05T03:00:00Z,10,58.679776669746055,2.2,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-05T04:00:00Z,9.4,61.07585953925613,2.2,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-05T05:00:00Z,8.9,65.8802637067321,2.8,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-05T06:00:00Z,8.3,68.58884295029924,2.8,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-05T07:00:00Z,7.8,73.46680401148741,3.3,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-05T08:00:00Z,7.2,76.50858663704877,3.3,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-05T09:00:00Z,6.1,82.45124000439833,3.3,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-05T10:00:00Z,5.6,82.389345059433,2.8,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-05T11:00:00Z,5.6,82.389345059433,2.8,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-05T12:00:00Z,4.4,85.79283389769012,2.2,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-05T13:00:00Z,4.4,85.79283389769012,2.2,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-05T14:00:00Z,6.1,82.45124000439833,3.3,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-05T15:00:00Z,8.3,76.68139352415974,4.4,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-05T16:00:00Z,10,68.44843265475234,4.4,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-05T17:00:00Z,11.7,61.17655638373372,4.4,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-05T18:00:00Z,13.3,55.101585454325196,4.4,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-05T19:00:00Z,15,47.67145299240878,3.9,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-05T20:00:00Z,15.6,43.97832003030844,3.3,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-05T21:00:00Z,16.1,49.99365016496917,5.6,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-05T22:00:00Z,15.6,53.423575889576526,6.1,5.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-05T23:00:00Z,15.6,49.52031386985132,5,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-06T00:00:00Z,15,47.67145299240878,3.9,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-06T01:00:00Z,14.4,45.86808045898365,2.8,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-06T02:00:00Z,12.2,52.934523141670745,2.8,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-06T03:00:00Z,10.6,68.5665838129722,5,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-06T04:00:00Z,10,71.34785997034247,5,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-06T05:00:00Z,9.4,74.25362478639391,5,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-06T06:00:00Z,8.9,73.65753568913728,4.4,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-06T07:00:00Z,8.3,79.92469825269929,5,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-06T08:00:00Z,8.3,76.68139352415974,4.4,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-06T09:00:00Z,7.8,79.30565435884664,4.4,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-06T10:00:00Z,7.8,82.65847744546699,5,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-06T11:00:00Z,7.8,86.13468063384016,5.6,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-06T12:00:00Z,7.8,82.65847744546699,5,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-06T13:00:00Z,6.7,89.04193059710647,5,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-06T14:00:00Z,7.8,86.13468063384016,5.6,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-06T15:00:00Z,10.6,73.94701520666824,6.1,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-06T16:00:00Z,12.8,61.84959842283223,5.6,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-06T17:00:00Z,14.4,49.55206986212013,3.9,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-06T18:00:00Z,16.7,46.1623544696814,5,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-06T19:00:00Z,16.7,53.69569951901798,7.2,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-06T20:00:00Z,17.2,48.24922972569171,6.1,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-06T21:00:00Z,16.7,53.69569951901798,7.2,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-06T22:00:00Z,16.7,48.11896774358148,5.6,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-06T23:00:00Z,15.6,39.266053871542226,1.7,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-07T00:00:00Z,14.4,45.86808045898365,2.8,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-07T01:00:00Z,14.4,47.511780244537974,3.3,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-07T02:00:00Z,12.8,56.925648064043656,4.4,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-07T03:00:00Z,12.8,59.34295056360982,5,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-07T04:00:00Z,11.7,71.65564690034176,6.7,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-07T05:00:00Z,11.7,71.65564690034176,6.7,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-07T06:00:00Z,11.7,71.65564690034176,6.7,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-07T07:00:00Z,11.7,71.65564690034176,6.7,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-07T08:00:00Z,11.7,74.13098809695235,7.2,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-07T09:00:00Z,11.7,77.19990663828392,7.8,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-07T10:00:00Z,11.05,81.11366133726713,7.9,4.85,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-07T11:00:00Z,11.1,83.04714517214437,8.3,5.65,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-07T12:00:00Z,10.6,85.82659494075725,8.3,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-07T13:00:00Z,10.6,85.82659494075725,8.3,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-07T14:00:00Z,11.6,78.0756464775477,7.866666666666666,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-07T15:00:00Z,12.133333333333333,77.09160781582538,8.200000000000001,5.166666666666667,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-07T16:00:00Z,13.95,72.0530892214145,8.95,5.4,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-07T17:00:00Z,15,68.49160503643883,9.2,5.95,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-07T18:00:00Z,15.6,69.51824803650307,10,6.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-07T19:00:00Z,16.1,70.07228395185479,10.6,7.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-07T20:00:00Z,16.1,70.07228395185479,10.6,7.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-07T21:00:00Z,15,83.48466239964736,12.2,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-07T22:00:00Z,14.275,89.98011124061584,12.625,4.375,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-07T23:00:00Z,15,78.72166779201704,11.299999999999999,4.766666666666667,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-08T00:00:00Z,14.4,75.06850763960622,10,5.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-08T01:00:00Z,13.3,77.43606495233412,9.4,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-08T02:00:00Z,12.8,74.31240272938638,8.3,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-08T03:00:00Z,12.2,74.71635181771758,7.8,2.35,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-08T04:00:00Z,12.2,71.74493145375244,7.2,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-08T05:00:00Z,11.85,76.96313292476373,7.9,2.35,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-08T06:00:00Z,11.1,80.30067358311567,7.8,2.35,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-08T07:00:00Z,10.6,85.82659494075725,8.3,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-08T08:00:00Z,10,82.91953344551179,7.2,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-08T09:00:00Z,10,82.91953344551179,7.2,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-08T10:00:00Z,10,82.91953344551179,7.2,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-08T11:00:00Z,9.4,86.28993197630354,7.2,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-08T12:00:00Z,9.4,86.28993197630354,7.2,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-08T13:00:00Z,9.4,86.28993197630354,7.2,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-08T14:00:00Z,10,80.15465334659592,6.7,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-08T15:00:00Z,11.7,71.65564690034176,6.7,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-08T16:00:00Z,13.9,69.2011270865877,8.3,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-08T17:00:00Z,15,64.47357002962514,8.3,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-08T18:00:00Z,16.1,64.7015937845352,9.4,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-08T19:00:00Z,17.2,62.80741467372613,10,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-08T20:00:00Z,17.8,60.477134603746016,10,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-08T21:00:00Z,18.3,56.30721417813784,9.4,5.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-08T22:00:00Z,18.9,50.36398049378479,8.3,5.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-08T23:00:00Z,18.9,38.52656731700813,4.4,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-09T00:00:00Z,19.4,NA,NA,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-09T01:00:00Z,17.8,46.45287150229458,6.1,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-09T02:00:00Z,16.1,51.74395511785731,6.1,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-09T03:00:00Z,13.3,71.9394118805049,8.3,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-09T04:00:00Z,13.3,61.96085928830285,6.1,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-09T05:00:00Z,11.7,68.78094356565504,6.1,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-09T06:00:00Z,11.1,63.641332329580024,4.4,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-09T07:00:00Z,10.6,68.5665838129722,5,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-09T08:00:00Z,10,74.35418897017108,5.6,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-09T09:00:00Z,8.9,80.00646214590232,5.6,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-09T10:00:00Z,8.3,83.28740523281827,5.6,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-09T11:00:00Z,7.8,82.65847744546699,5,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-09T12:00:00Z,7.8,82.65847744546699,5,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-09T13:00:00Z,7.2,86.07555282815127,5,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-09T14:00:00Z,8.9,80.00646214590232,5.6,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-09T15:00:00Z,12.2,66.56496588153048,6.1,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-09T16:00:00Z,15.6,53.423575889576526,6.1,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-09T17:00:00Z,18.3,50.554386262314246,7.8,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-09T18:00:00Z,19.4,47.18964091326209,7.8,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-09T19:00:00Z,20,43.638928150257115,7.2,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-09T20:00:00Z,21.7,36.42236363642067,6.1,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-09T21:00:00Z,23.3,28.319113638711162,3.9,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-09T22:00:00Z,24.4,26.48141106937481,3.9,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-09T23:00:00Z,23.9,27.299998436232404,3.9,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-10T00:00:00Z,23.9,31.831476328225918,6.1,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-10T01:00:00Z,22.2,42.75188900794359,8.9,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-10T02:00:00Z,18.3,46.90407324246163,6.7,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-10T03:00:00Z,17.2,44.71933163231999,5,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-10T04:00:00Z,16.1,47.96184113368813,5,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-10T05:00:00Z,14.4,55.75511226010954,5.6,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-10T06:00:00Z,13.3,64.55412918843967,6.7,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-10T07:00:00Z,13.3,66.78723417369513,7.2,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-10T08:00:00Z,12.2,71.74493145375244,7.2,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-10T09:00:00Z,12.2,74.71635181771758,7.8,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-10T10:00:00Z,10.6,79.69331198151485,7.2,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-10T11:00:00Z,10.6,79.69331198151485,7.2,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-10T12:00:00Z,10.6,79.69331198151485,7.2,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-10T13:00:00Z,10,82.91953344551179,7.2,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-10T14:00:00Z,11.7,79.84167991388375,8.3,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-10T15:00:00Z,14.4,72.13126097238829,9.4,1.5,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-10T16:00:00Z,17.2,58.35668457451773,8.9,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-10T17:00:00Z,20,48.96750975288536,8.9,0,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-10T18:00:00Z,22.8,47.737451864759024,11.1,2.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-10T19:00:00Z,23.3,46.306630460872675,11.1,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-10T20:00:00Z,24.4,43.321696641451716,11.1,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-10T21:00:00Z,25,46.734045987778224,12.8,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-10T22:00:00Z,25,41.78305472556221,11.1,8.8,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-10T23:00:00Z,23.299999999999997,43.06021282242807,10,6.45,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-11T00:00:00Z,20.6,50.7882781182307,10,5.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-11T01:00:00Z,17.8,65.04840173344338,11.1,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-11T02:00:00Z,15.6,74.76299658632298,11.1,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-11T03:00:00Z,13.15,87.21421719534811,11.05,6.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-11T04:00:00Z,13.9,83.3635564935708,11.1,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-11T05:00:00Z,13.95,82.82461810048054,11.05,4.85,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-11T06:00:00Z,13.9,80.6628838633396,10.6,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-11T07:00:00Z,13.9,80.6628838633396,10.6,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-11T08:00:00Z,13.9,83.3635564935708,11.1,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-11T09:00:00Z,13.9,86.70853815790846,11.7,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-11T10:00:00Z,13.9,83.3635564935708,11.1,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-11T11:00:00Z,13.700000000000001,87.84885246761455,11.7,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-11T12:00:00Z,13.9,86.70853815790846,11.7,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-11T13:00:00Z,13.9,86.70853815790846,11.7,2.85,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-11T14:00:00Z,14.15,85.33761078255866,11.7,2.85,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-11T15:00:00Z,14.4,83.96668340720885,11.7,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-11T16:00:00Z,15.55,76.50787216544647,11.399999999999999,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-11T17:00:00Z,17.9,67.90847734362862,11.85,2.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-11T18:00:00Z,18.9,63.165006285212776,11.7,6.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-11T19:00:00Z,20,50.63931191724341,9.4,6.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-11T20:00:00Z,20.6,47.17938530084436,8.9,4.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-11T21:00:00Z,20.6,48.79096425875263,9.4,6.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-11T22:00:00Z,20.6,45.3071246847261,8.3,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-11T23:00:00Z,19.4,40.586414114666084,5.6,7.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-12T00:00:00Z,17.8,41.291499075855356,4.4,7.2,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-12T01:00:00Z,15.6,43.97832003030844,3.3,3.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-12T02:00:00Z,13.9,45.409521839681034,2.2,5.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-12T03:00:00Z,12.2,52.934523141670745,2.8,5.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-12T04:00:00Z,11.7,56.657716898377394,3.3,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-12T05:00:00Z,11.1,61.46651588099126,3.9,3.1,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-12T06:00:00Z,10.6,65.77876578588815,4.4,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-12T07:00:00Z,10,68.44843265475234,4.4,6.7,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-12T08:00:00Z,10,66.11153897318981,3.9,4.6,37.978,-122.0311,America/Los_Angeles
724950-23254,2023-04-12T09:00:00Z,9.4,65.9857721100196,3.3,6.2,37.978,-122.0311,America/Los_Angeles
