air_temp,dni,ghi,period_end,period
12,0,0,2023-06-10T09:45:00Z,PT15M
11,0,0,2023-06-10T10:00:00Z,PT15M
11,0,0,2023-06-10T10:15:00Z,PT15M
12,0,0,2023-06-10T10:30:00Z,PT15M
12,0,0,2023-06-10T10:45:00Z,PT15M
12,0,0,2023-06-10T11:00:00Z,PT15M
12,0,0,2023-06-10T11:15:00Z,PT15M
12,0,0,2023-06-10T11:30:00Z,PT15M
12,0,0,2023-06-10T11:45:00Z,PT15M
12,0,0,2023-06-10T12:00:00Z,PT15M
12,0,0,2023-06-10T12:15:00Z,PT15M
12,0,0,2023-06-10T12:30:00Z,PT15M
12,0,0,2023-06-10T12:45:00Z,PT15M
12,0,2,2023-06-10T13:00:00Z,PT15M
12,42,21,2023-06-10T13:15:00Z,PT15M
12,76,45,2023-06-10T13:30:00Z,PT15M
12,81,73,2023-06-10T13:45:00Z,PT15M
12,65,101,2023-06-10T14:00:00Z,PT15M
12,71,132,2023-06-10T14:15:00Z,PT15M
12,96,167,2023-06-10T14:30:00Z,PT15M
12,66,193,2023-06-10T14:45:00Z,PT15M
13,55,222,2023-06-10T15:00:00Z,PT15M
13,107,265,2023-06-10T15:15:00Z,PT15M
13,16,270,2023-06-10T15:30:00Z,PT15M
13,2,289,2023-06-10T15:45:00Z,PT15M
13,34,324,2023-06-10T16:00:00Z,PT15M
13,158,406,2023-06-10T16:15:00Z,PT15M
13,0,301,2023-06-10T16:30:00Z,PT15M
14,0,198,2023-06-10T16:45:00Z,PT15M
14,0,196,2023-06-10T17:00:00Z,PT15M
14,0,328,2023-06-10T17:15:00Z,PT15M
14,0,364,2023-06-10T17:30:00Z,PT15M
15,6,480,2023-06-10T17:45:00Z,PT15M
15,80,549,2023-06-10T18:00:00Z,PT15M
15,121,588,2023-06-10T18:15:00Z,PT15M
16,173,632,2023-06-10T18:30:00Z,PT15M
16,216,668,2023-06-10T18:45:00Z,PT15M
16,273,708,2023-06-10T19:00:00Z,PT15M
16,183,675,2023-06-10T19:15:00Z,PT15M
17,229,707,2023-06-10T19:30:00Z,PT15M
17,292,743,2023-06-10T19:45:00Z,PT15M
17,448,819,2023-06-10T20:00:00Z,PT15M
17,489,837,2023-06-10T20:15:00Z,PT15M
18,423,807,2023-06-10T20:30:00Z,PT15M
18,428,806,2023-06-10T20:45:00Z,PT15M
18,509,831,2023-06-10T21:00:00Z,PT15M
18,790,932,2023-06-10T21:15:00Z,PT15M
18,825,929,2023-06-10T21:30:00Z,PT15M
19,816,908,2023-06-10T21:45:00Z,PT15M
19,811,885,2023-06-10T22:00:00Z,PT15M
19,680,816,2023-06-10T22:15:00Z,PT15M
19,553,748,2023-06-10T22:30:00Z,PT15M
19,722,777,2023-06-10T22:45:00Z,PT15M
19,396,639,2023-06-10T23:00:00Z,PT15M
19,296,575,2023-06-10T23:15:00Z,PT15M
19,282,541,2023-06-10T23:30:00Z,PT15M
19,271,507,2023-06-10T23:45:00Z,PT15M
19,273,477,2023-06-11T00:00:00Z,PT15M
18,390,478,2023-06-11T00:15:00Z,PT15M
18,355,433,2023-06-11T00:30:00Z,PT15M
18,278,377,2023-06-11T00:45:00Z,PT15M
18,236,332,2023-06-11T01:00:00Z,PT15M
18,242,297,2023-06-11T01:15:00Z,PT15M
17,177,249,2023-06-11T01:30:00Z,PT15M
17,62,191,2023-06-11T01:45:00Z,PT15M
17,0,147,2023-06-11T02:00:00Z,PT15M
16,55,130,2023-06-11T02:15:00Z,PT15M
16,0,88,2023-06-11T02:30:00Z,PT15M
15,75,69,2023-06-11T02:45:00Z,PT15M
15,112,49,2023-06-11T03:00:00Z,PT15M
15,1,20,2023-06-11T03:15:00Z,PT15M
14,0,3,2023-06-11T03:30:00Z,PT15M
14,0,0,2023-06-11T03:45:00Z,PT15M
14,0,0,2023-06-11T04:00:00Z,PT15M
14,0,0,2023-06-11T04:15:00Z,PT15M
14,0,0,2023-06-11T04:30:00Z,PT15M
13,0,0,2023-06-11T04:45:00Z,PT15M
13,0,0,2023-06-11T05:00:00Z,PT15M
13,0,0,2023-06-11T05:15:00Z,PT15M
13,0,0,2023-06-11T05:30:00Z,PT15M
13,0,0,2023-06-11T05:45:00Z,PT15M
13,0,0,2023-06-11T06:00:00Z,PT15M
13,0,0,2023-06-11T06:15:00Z,PT15M
13,0,0,2023-06-11T06:30:00Z,PT15M
13,0,0,2023-06-11T06:45:00Z,PT15M
13,0,0,2023-06-11T07:00:00Z,PT15M
13,0,0,2023-06-11T07:15:00Z,PT15M
13,0,0,2023-06-11T07:30:00Z,PT15M
13,0,0,2023-06-11T07:45:00Z,PT15M
13,0,0,2023-06-11T08:00:00Z,PT15M
13,0,0,2023-06-11T08:15:00Z,PT15M
13,0,0,2023-06-11T08:30:00Z,PT15M
13,0,0,2023-06-11T08:45:00Z,PT15M
13,0,0,2023-06-11T09:00:00Z,PT15M
13,0,0,2023-06-11T09:15:00Z,PT15M
13,0,0,2023-06-11T09:30:00Z,PT15M
12,0,0,2023-06-11T09:45:00Z,PT15M
12,0,0,2023-06-11T10:00:00Z,PT15M
12,0,0,2023-06-11T10:15:00Z,PT15M
12,0,0,2023-06-11T10:30:00Z,PT15M
12,0,0,2023-06-11T10:45:00Z,PT15M
12,0,0,2023-06-11T11:00:00Z,PT15M
12,0,0,2023-06-11T11:15:00Z,PT15M
12,0,0,2023-06-11T11:30:00Z,PT15M
12,0,0,2023-06-11T11:45:00Z,PT15M
12,0,0,2023-06-11T12:00:00Z,PT15M
12,0,0,2023-06-11T12:15:00Z,PT15M
12,0,0,2023-06-11T12:30:00Z,PT15M
12,0,0,2023-06-11T12:45:00Z,PT15M
12,0,2,2023-06-11T13:00:00Z,PT15M
12,4,18,2023-06-11T13:15:00Z,PT15M
12,0,38,2023-06-11T13:30:00Z,PT15M
13,0,57,2023-06-11T13:45:00Z,PT15M
13,0,69,2023-06-11T14:00:00Z,PT15M
13,3,110,2023-06-11T14:15:00Z,PT15M
13,63,156,2023-06-11T14:30:00Z,PT15M
13,8,170,2023-06-11T14:45:00Z,PT15M
13,0,194,2023-06-11T15:00:00Z,PT15M
13,21,237,2023-06-11T15:15:00Z,PT15M
14,1,256,2023-06-11T15:30:00Z,PT15M
14,5,286,2023-06-11T15:45:00Z,PT15M
14,29,330,2023-06-11T16:00:00Z,PT15M
15,31,356,2023-06-11T16:15:00Z,PT15M
15,0,362,2023-06-11T16:30:00Z,PT15M
15,10,394,2023-06-11T16:45:00Z,PT15M
15,0,385,2023-06-11T17:00:00Z,PT15M
16,0,402,2023-06-11T17:15:00Z,PT15M
16,0,450,2023-06-11T17:30:00Z,PT15M
16,0,478,2023-06-11T17:45:00Z,PT15M
17,67,537,2023-06-11T18:00:00Z,PT15M
17,151,594,2023-06-11T18:15:00Z,PT15M
17,210,636,2023-06-11T18:30:00Z,PT15M
18,280,683,2023-06-11T18:45:00Z,PT15M
18,325,717,2023-06-11T19:00:00Z,PT15M
18,492,800,2023-06-11T19:15:00Z,PT15M
19,744,908,2023-06-11T19:30:00Z,PT15M
19,737,914,2023-06-11T19:45:00Z,PT15M
19,793,939,2023-06-11T20:00:00Z,PT15M
19,789,940,2023-06-11T20:15:00Z,PT15M
20,785,937,2023-06-11T20:30:00Z,PT15M
20,758,923,2023-06-11T20:45:00Z,PT15M
20,682,889,2023-06-11T21:00:00Z,PT15M
20,616,856,2023-06-11T21:15:00Z,PT15M
20,547,818,2023-06-11T21:30:00Z,PT15M
21,511,789,2023-06-11T21:45:00Z,PT15M
21,445,745,2023-06-11T22:00:00Z,PT15M
20,325,678,2023-06-11T22:15:00Z,PT15M
20,256,628,2023-06-11T22:30:00Z,PT15M
20,230,595,2023-06-11T22:45:00Z,PT15M
20,232,572,2023-06-11T23:00:00Z,PT15M
19,179,526,2023-06-11T23:15:00Z,PT15M
19,224,516,2023-06-11T23:30:00Z,PT15M
19,187,474,2023-06-11T23:45:00Z,PT15M
19,155,434,2023-06-12T00:00:00Z,PT15M
19,274,441,2023-06-12T00:15:00Z,PT15M
18,256,403,2023-06-12T00:30:00Z,PT15M
18,114,330,2023-06-12T00:45:00Z,PT15M
18,71,286,2023-06-12T01:00:00Z,PT15M
17,33,246,2023-06-12T01:15:00Z,PT15M
17,8,209,2023-06-12T01:30:00Z,PT15M
17,0,159,2023-06-12T01:45:00Z,PT15M
17,0,132,2023-06-12T02:00:00Z,PT15M
16,0,104,2023-06-12T02:15:00Z,PT15M
16,0,76,2023-06-12T02:30:00Z,PT15M
15,0,56,2023-06-12T02:45:00Z,PT15M
15,0,38,2023-06-12T03:00:00Z,PT15M
14,0,20,2023-06-12T03:15:00Z,PT15M
14,0,3,2023-06-12T03:30:00Z,PT15M
14,0,0,2023-06-12T03:45:00Z,PT15M
14,0,0,2023-06-12T04:00:00Z,PT15M
14,0,0,2023-06-12T04:15:00Z,PT15M
14,0,0,2023-06-12T04:30:00Z,PT15M
14,0,0,2023-06-12T04:45:00Z,PT15M
14,0,0,2023-06-12T05:00:00Z,PT15M
14,0,0,2023-06-12T05:15:00Z,PT15M
14,0,0,2023-06-12T05:30:00Z,PT15M
14,0,0,2023-06-12T05:45:00Z,PT15M
14,0,0,2023-06-12T06:00:00Z,PT15M
14,0,0,2023-06-12T06:15:00Z,PT15M
14,0,0,2023-06-12T06:30:00Z,PT15M
14,0,0,2023-06-12T06:45:00Z,PT15M
14,0,0,2023-06-12T07:00:00Z,PT15M
14,0,0,2023-06-12T07:15:00Z,PT15M
14,0,0,2023-06-12T07:30:00Z,PT15M
14,0,0,2023-06-12T07:45:00Z,PT15M
14,0,0,2023-06-12T08:00:00Z,PT15M
14,0,0,2023-06-12T08:15:00Z,PT15M
14,0,0,2023-06-12T08:30:00Z,PT15M
14,0,0,2023-06-12T08:45:00Z,PT15M
14,0,0,2023-06-12T09:00:00Z,PT15M
14,0,0,2023-06-12T09:15:00Z,PT15M
14,0,0,2023-06-12T09:30:00Z,PT15M
13,0,0,2023-06-12T09:45:00Z,PT15M
13,0,0,2023-06-12T10:00:00Z,PT15M
13,0,0,2023-06-12T10:15:00Z,PT15M
13,0,0,2023-06-12T10:30:00Z,PT15M
13,0,0,2023-06-12T10:45:00Z,PT15M
13,0,0,2023-06-12T11:00:00Z,PT15M
13,0,0,2023-06-12T11:15:00Z,PT15M
13,0,0,2023-06-12T11:30:00Z,PT15M
14,0,0,2023-06-12T11:45:00Z,PT15M
14,0,0,2023-06-12T12:00:00Z,PT15M
14,0,0,2023-06-12T12:15:00Z,PT15M
14,0,0,2023-06-12T12:30:00Z,PT15M
14,0,0,2023-06-12T12:45:00Z,PT15M
14,0,2,2023-06-12T13:00:00Z,PT15M
14,2,19,2023-06-12T13:15:00Z,PT15M
14,0,35,2023-06-12T13:30:00Z,PT15M
14,0,58,2023-06-12T13:45:00Z,PT15M
14,0,80,2023-06-12T14:00:00Z,PT15M
14,0,107,2023-06-12T14:15:00Z,PT15M
14,4,144,2023-06-12T14:30:00Z,PT15M
14,27,179,2023-06-12T14:45:00Z,PT15M
15,137,233,2023-06-12T15:00:00Z,PT15M
15,228,285,2023-06-12T15:15:00Z,PT15M
15,151,301,2023-06-12T15:30:00Z,PT15M
15,42,299,2023-06-12T15:45:00Z,PT15M
15,0,293,2023-06-12T16:00:00Z,PT15M
15,48,359,2023-06-12T16:15:00Z,PT15M
16,11,364,2023-06-12T16:30:00Z,PT15M
16,72,421,2023-06-12T16:45:00Z,PT15M
16,20,347,2023-06-12T17:00:00Z,PT15M
16,0,337,2023-06-12T17:15:00Z,PT15M
17,2,442,2023-06-12T17:30:00Z,PT15M
17,0,444,2023-06-12T17:45:00Z,PT15M
17,23,503,2023-06-12T18:00:00Z,PT15M
18,43,533,2023-06-12T18:15:00Z,PT15M
18,109,585,2023-06-12T18:30:00Z,PT15M
18,143,617,2023-06-12T18:45:00Z,PT15M
18,284,698,2023-06-12T19:00:00Z,PT15M
18,235,685,2023-06-12T19:15:00Z,PT15M
19,8,514,2023-06-12T19:30:00Z,PT15M
19,0,482,2023-06-12T19:45:00Z,PT15M
19,73,616,2023-06-12T20:00:00Z,PT15M
19,72,617,2023-06-12T20:15:00Z,PT15M
20,81,620,2023-06-12T20:30:00Z,PT15M
20,228,696,2023-06-12T20:45:00Z,PT15M
20,457,794,2023-06-12T21:00:00Z,PT15M
20,276,702,2023-06-12T21:15:00Z,PT15M
20,90,599,2023-06-12T21:30:00Z,PT15M
20,297,689,2023-06-12T21:45:00Z,PT15M
20,421,725,2023-06-12T22:00:00Z,PT15M
20,383,690,2023-06-12T22:15:00Z,PT15M
20,324,646,2023-06-12T22:30:00Z,PT15M
20,419,659,2023-06-12T22:45:00Z,PT15M
20,487,656,2023-06-12T23:00:00Z,PT15M
20,463,620,2023-06-12T23:15:00Z,PT15M
20,470,591,2023-06-12T23:30:00Z,PT15M
20,501,568,2023-06-12T23:45:00Z,PT15M
19,502,534,2023-06-13T00:00:00Z,PT15M
19,448,484,2023-06-13T00:15:00Z,PT15M
19,465,452,2023-06-13T00:30:00Z,PT15M
19,427,406,2023-06-13T00:45:00Z,PT15M
19,401,363,2023-06-13T01:00:00Z,PT15M
19,380,321,2023-06-13T01:15:00Z,PT15M
18,353,278,2023-06-13T01:30:00Z,PT15M
18,326,237,2023-06-13T01:45:00Z,PT15M
18,215,185,2023-06-13T02:00:00Z,PT15M
17,208,149,2023-06-13T02:15:00Z,PT15M
17,217,117,2023-06-13T02:30:00Z,PT15M
17,252,87,2023-06-13T02:45:00Z,PT15M
16,139,52,2023-06-13T03:00:00Z,PT15M
16,0,22,2023-06-13T03:15:00Z,PT15M
16,0,4,2023-06-13T03:30:00Z,PT15M
16,0,0,2023-06-13T03:45:00Z,PT15M
16,0,0,2023-06-13T04:00:00Z,PT15M
15,0,0,2023-06-13T04:15:00Z,PT15M
15,0,0,2023-06-13T04:30:00Z,PT15M
15,0,0,2023-06-13T04:45:00Z,PT15M
15,0,0,2023-06-13T05:00:00Z,PT15M
15,0,0,2023-06-13T05:15:00Z,PT15M
15,0,0,2023-06-13T05:30:00Z,PT15M
15,0,0,2023-06-13T05:45:00Z,PT15M
15,0,0,2023-06-13T06:00:00Z,PT15M
15,0,0,2023-06-13T06:15:00Z,PT15M
15,0,0,2023-06-13T06:30:00Z,PT15M
15,0,0,2023-06-13T06:45:00Z,PT15M
15,0,0,2023-06-13T07:00:00Z,PT15M
15,0,0,2023-06-13T07:15:00Z,PT15M
15,0,0,2023-06-13T07:30:00Z,PT15M
15,0,0,2023-06-13T07:45:00Z,PT15M
15,0,0,2023-06-13T08:00:00Z,PT15M
15,0,0,2023-06-13T08:15:00Z,PT15M
14,0,0,2023-06-13T08:30:00Z,PT15M
14,0,0,2023-06-13T08:45:00Z,PT15M
14,0,0,2023-06-13T09:00:00Z,PT15M
14,0,0,2023-06-13T09:15:00Z,PT15M
14,0,0,2023-06-13T09:30:00Z,PT15M
13,0,0,2023-06-13T09:45:00Z,PT15M
13,0,0,2023-06-13T10:00:00Z,PT15M
13,0,0,2023-06-13T10:15:00Z,PT15M
13,0,0,2023-06-13T10:30:00Z,PT15M
13,0,0,2023-06-13T10:45:00Z,PT15M
13,0,0,2023-06-13T11:00:00Z,PT15M
13,0,0,2023-06-13T11:15:00Z,PT15M
13,0,0,2023-06-13T11:30:00Z,PT15M
13,0,0,2023-06-13T11:45:00Z,PT15M
13,0,0,2023-06-13T12:00:00Z,PT15M
13,0,0,2023-06-13T12:15:00Z,PT15M
13,0,0,2023-06-13T12:30:00Z,PT15M
13,0,0,2023-06-13T12:45:00Z,PT15M
13,0,2,2023-06-13T13:00:00Z,PT15M
13,0,18,2023-06-13T13:15:00Z,PT15M
13,0,37,2023-06-13T13:30:00Z,PT15M
13,0,57,2023-06-13T13:45:00Z,PT15M
13,0,78,2023-06-13T14:00:00Z,PT15M
13,0,101,2023-06-13T14:15:00Z,PT15M
13,0,128,2023-06-13T14:30:00Z,PT15M
14,0,158,2023-06-13T14:45:00Z,PT15M
14,0,185,2023-06-13T15:00:00Z,PT15M
14,0,218,2023-06-13T15:15:00Z,PT15M
14,0,248,2023-06-13T15:30:00Z,PT15M
15,0,266,2023-06-13T15:45:00Z,PT15M
15,0,288,2023-06-13T16:00:00Z,PT15M
15,0,298,2023-06-13T16:15:00Z,PT15M
16,0,312,2023-06-13T16:30:00Z,PT15M
16,0,295,2023-06-13T16:45:00Z,PT15M
16,0,295,2023-06-13T17:00:00Z,PT15M
16,0,313,2023-06-13T17:15:00Z,PT15M
16,0,340,2023-06-13T17:30:00Z,PT15M
17,0,346,2023-06-13T17:45:00Z,PT15M
17,0,346,2023-06-13T18:00:00Z,PT15M
17,0,366,2023-06-13T18:15:00Z,PT15M
17,0,379,2023-06-13T18:30:00Z,PT15M
18,0,403,2023-06-13T18:45:00Z,PT15M
18,0,395,2023-06-13T19:00:00Z,PT15M
18,0,383,2023-06-13T19:15:00Z,PT15M
18,0,345,2023-06-13T19:30:00Z,PT15M
18,0,335,2023-06-13T19:45:00Z,PT15M
19,0,390,2023-06-13T20:00:00Z,PT15M
19,0,461,2023-06-13T20:15:00Z,PT15M
19,17,551,2023-06-13T20:30:00Z,PT15M
19,359,754,2023-06-13T20:45:00Z,PT15M
20,559,834,2023-06-13T21:00:00Z,PT15M
20,657,862,2023-06-13T21:15:00Z,PT15M
20,670,854,2023-06-13T21:30:00Z,PT15M
20,640,827,2023-06-13T21:45:00Z,PT15M
20,642,809,2023-06-13T22:00:00Z,PT15M
20,658,794,2023-06-13T22:15:00Z,PT15M
19,632,761,2023-06-13T22:30:00Z,PT15M
19,644,738,2023-06-13T22:45:00Z,PT15M
19,637,707,2023-06-13T23:00:00Z,PT15M
19,543,647,2023-06-13T23:15:00Z,PT15M
19,557,620,2023-06-13T23:30:00Z,PT15M
19,534,580,2023-06-13T23:45:00Z,PT15M
19,481,530,2023-06-14T00:00:00Z,PT15M
19,479,494,2023-06-14T00:15:00Z,PT15M
19,497,462,2023-06-14T00:30:00Z,PT15M
19,473,418,2023-06-14T00:45:00Z,PT15M
19,449,375,2023-06-14T01:00:00Z,PT15M
18,408,328,2023-06-14T01:15:00Z,PT15M
18,322,275,2023-06-14T01:30:00Z,PT15M
18,299,234,2023-06-14T01:45:00Z,PT15M
17,258,192,2023-06-14T02:00:00Z,PT15M
17,267,158,2023-06-14T02:15:00Z,PT15M
17,298,126,2023-06-14T02:30:00Z,PT15M
16,304,93,2023-06-14T02:45:00Z,PT15M
16,238,58,2023-06-14T03:00:00Z,PT15M
15,88,27,2023-06-14T03:15:00Z,PT15M
15,6,5,2023-06-14T03:30:00Z,PT15M
15,0,0,2023-06-14T03:45:00Z,PT15M
15,0,0,2023-06-14T04:00:00Z,PT15M
14,0,0,2023-06-14T04:15:00Z,PT15M
14,0,0,2023-06-14T04:30:00Z,PT15M
14,0,0,2023-06-14T04:45:00Z,PT15M
14,0,0,2023-06-14T05:00:00Z,PT15M
14,0,0,2023-06-14T05:15:00Z,PT15M
14,0,0,2023-06-14T05:30:00Z,PT15M
14,0,0,2023-06-14T05:45:00Z,PT15M
14,0,0,2023-06-14T06:00:00Z,PT15M
14,0,0,2023-06-14T06:15:00Z,PT15M
14,0,0,2023-06-14T06:30:00Z,PT15M
14,0,0,2023-06-14T06:45:00Z,PT15M
14,0,0,2023-06-14T07:00:00Z,PT15M
14,0,0,2023-06-14T07:15:00Z,PT15M
14,0,0,2023-06-14T07:30:00Z,PT15M
14,0,0,2023-06-14T07:45:00Z,PT15M
14,0,0,2023-06-14T08:00:00Z,PT15M
14,0,0,2023-06-14T08:15:00Z,PT15M
14,0,0,2023-06-14T08:30:00Z,PT15M
14,0,0,2023-06-14T08:45:00Z,PT15M
13,0,0,2023-06-14T09:00:00Z,PT15M
13,0,0,2023-06-14T09:15:00Z,PT15M
13,0,0,2023-06-14T09:30:00Z,PT15M
13,0,0,2023-06-14T09:45:00Z,PT15M
13,0,0,2023-06-14T10:00:00Z,PT15M
13,0,0,2023-06-14T10:15:00Z,PT15M
13,0,0,2023-06-14T10:30:00Z,PT15M
13,0,0,2023-06-14T10:45:00Z,PT15M
13,0,0,2023-06-14T11:00:00Z,PT15M
13,0,0,2023-06-14T11:15:00Z,PT15M
13,0,0,2023-06-14T11:30:00Z,PT15M
13,0,0,2023-06-14T11:45:00Z,PT15M
13,0,0,2023-06-14T12:00:00Z,PT15M
13,0,0,2023-06-14T12:15:00Z,PT15M
13,0,0,2023-06-14T12:30:00Z,PT15M
13,0,0,2023-06-14T12:45:00Z,PT15M
13,3,3,2023-06-14T13:00:00Z,PT15M
13,61,22,2023-06-14T13:15:00Z,PT15M
13,131,48,2023-06-14T13:30:00Z,PT15M
13,138,76,2023-06-14T13:45:00Z,PT15M
13,109,103,2023-06-14T14:00:00Z,PT15M
13,76,129,2023-06-14T14:15:00Z,PT15M
14,59,157,2023-06-14T14:30:00Z,PT15M
14,3,170,2023-06-14T14:45:00Z,PT15M
14,0,195,2023-06-14T15:00:00Z,PT15M
14,1,230,2023-06-14T15:15:00Z,PT15M
15,2,258,2023-06-14T15:30:00Z,PT15M
15,0,282,2023-06-14T15:45:00Z,PT15M
15,0,307,2023-06-14T16:00:00Z,PT15M
15,0,327,2023-06-14T16:15:00Z,PT15M
16,0,332,2023-06-14T16:30:00Z,PT15M
16,0,337,2023-06-14T16:45:00Z,PT15M
16,0,344,2023-06-14T17:00:00Z,PT15M
17,0,362,2023-06-14T17:15:00Z,PT15M
17,0,394,2023-06-14T17:30:00Z,PT15M
17,0,436,2023-06-14T17:45:00Z,PT15M
18,0,449,2023-06-14T18:00:00Z,PT15M
18,0,469,2023-06-14T18:15:00Z,PT15M
19,0,484,2023-06-14T18:30:00Z,PT15M
19,0,523,2023-06-14T18:45:00Z,PT15M
19,59,585,2023-06-14T19:00:00Z,PT15M
19,155,649,2023-06-14T19:15:00Z,PT15M
20,326,742,2023-06-14T19:30:00Z,PT15M
20,740,920,2023-06-14T19:45:00Z,PT15M
20,864,971,2023-06-14T20:00:00Z,PT15M
20,865,974,2023-06-14T20:15:00Z,PT15M
20,865,973,2023-06-14T20:30:00Z,PT15M
21,866,969,2023-06-14T20:45:00Z,PT15M
21,868,962,2023-06-14T21:00:00Z,PT15M
21,869,951,2023-06-14T21:15:00Z,PT15M
21,870,937,2023-06-14T21:30:00Z,PT15M
21,808,899,2023-06-14T21:45:00Z,PT15M
21,667,830,2023-06-14T22:00:00Z,PT15M
21,665,808,2023-06-14T22:15:00Z,PT15M
21,658,782,2023-06-14T22:30:00Z,PT15M
21,539,715,2023-06-14T22:45:00Z,PT15M
21,499,674,2023-06-14T23:00:00Z,PT15M
21,572,668,2023-06-14T23:15:00Z,PT15M
20,609,647,2023-06-14T23:30:00Z,PT15M
20,472,572,2023-06-14T23:45:00Z,PT15M
20,346,499,2023-06-15T00:00:00Z,PT15M
20,447,497,2023-06-15T00:15:00Z,PT15M
19,475,467,2023-06-15T00:30:00Z,PT15M
19,433,419,2023-06-15T00:45:00Z,PT15M
19,399,374,2023-06-15T01:00:00Z,PT15M
19,241,302,2023-06-15T01:15:00Z,PT15M
18,161,252,2023-06-15T01:30:00Z,PT15M
18,76,202,2023-06-15T01:45:00Z,PT15M
18,202,190,2023-06-15T02:00:00Z,PT15M
17,75,139,2023-06-15T02:15:00Z,PT15M
17,0,97,2023-06-15T02:30:00Z,PT15M
16,0,64,2023-06-15T02:45:00Z,PT15M
16,0,41,2023-06-15T03:00:00Z,PT15M
16,20,25,2023-06-15T03:15:00Z,PT15M
16,4,5,2023-06-15T03:30:00Z,PT15M
16,0,0,2023-06-15T03:45:00Z,PT15M
15,0,0,2023-06-15T04:00:00Z,PT15M
15,0,0,2023-06-15T04:15:00Z,PT15M
15,0,0,2023-06-15T04:30:00Z,PT15M
15,0,0,2023-06-15T04:45:00Z,PT15M
15,0,0,2023-06-15T05:00:00Z,PT15M
15,0,0,2023-06-15T05:15:00Z,PT15M
15,0,0,2023-06-15T05:30:00Z,PT15M
15,0,0,2023-06-15T05:45:00Z,PT15M
14,0,0,2023-06-15T06:00:00Z,PT15M
14,0,0,2023-06-15T06:15:00Z,PT15M
14,0,0,2023-06-15T06:30:00Z,PT15M
14,0,0,2023-06-15T06:45:00Z,PT15M
14,0,0,2023-06-15T07:00:00Z,PT15M
14,0,0,2023-06-15T07:15:00Z,PT15M
14,0,0,2023-06-15T07:30:00Z,PT15M
14,0,0,2023-06-15T07:45:00Z,PT15M
14,0,0,2023-06-15T08:00:00Z,PT15M
14,0,0,2023-06-15T08:15:00Z,PT15M
14,0,0,2023-06-15T08:30:00Z,PT15M
14,0,0,2023-06-15T08:45:00Z,PT15M
13,0,0,2023-06-15T09:00:00Z,PT15M
13,0,0,2023-06-15T09:15:00Z,PT15M
13,0,0,2023-06-15T09:30:00Z,PT15M
13,0,0,2023-06-15T09:45:00Z,PT15M
13,0,0,2023-06-15T10:00:00Z,PT15M
13,0,0,2023-06-15T10:15:00Z,PT15M
13,0,0,2023-06-15T10:30:00Z,PT15M
13,0,0,2023-06-15T10:45:00Z,PT15M
13,0,0,2023-06-15T11:00:00Z,PT15M
13,0,0,2023-06-15T11:15:00Z,PT15M
13,0,0,2023-06-15T11:30:00Z,PT15M
13,0,0,2023-06-15T11:45:00Z,PT15M
13,0,0,2023-06-15T12:00:00Z,PT15M
13,0,0,2023-06-15T12:15:00Z,PT15M
13,0,0,2023-06-15T12:30:00Z,PT15M
13,0,0,2023-06-15T12:45:00Z,PT15M
13,0,2,2023-06-15T13:00:00Z,PT15M
13,30,21,2023-06-15T13:15:00Z,PT15M
13,67,45,2023-06-15T13:30:00Z,PT15M
13,36,69,2023-06-15T13:45:00Z,PT15M
13,17,95,2023-06-15T14:00:00Z,PT15M
14,62,130,2023-06-15T14:15:00Z,PT15M
14,99,166,2023-06-15T14:30:00Z,PT15M
14,24,183,2023-06-15T14:45:00Z,PT15M
15,72,224,2023-06-15T15:00:00Z,PT15M
15,150,273,2023-06-15T15:15:00Z,PT15M
15,177,313,2023-06-15T15:30:00Z,PT15M
15,226,358,2023-06-15T15:45:00Z,PT15M
15,235,394,2023-06-15T16:00:00Z,PT15M
16,256,433,2023-06-15T16:15:00Z,PT15M
16,331,488,2023-06-15T16:30:00Z,PT15M
17,377,535,2023-06-15T16:45:00Z,PT15M
17,455,591,2023-06-15T17:00:00Z,PT15M
18,492,634,2023-06-15T17:15:00Z,PT15M
18,431,643,2023-06-15T17:30:00Z,PT15M
18,517,700,2023-06-15T17:45:00Z,PT15M
19,643,770,2023-06-15T18:00:00Z,PT15M
19,836,859,2023-06-15T18:15:00Z,PT15M
20,843,885,2023-06-15T18:30:00Z,PT15M
20,849,908,2023-06-15T18:45:00Z,PT15M
20,853,928,2023-06-15T19:00:00Z,PT15M
21,857,944,2023-06-15T19:15:00Z,PT15M
21,860,957,2023-06-15T19:30:00Z,PT15M
21,863,967,2023-06-15T19:45:00Z,PT15M
22,866,973,2023-06-15T20:00:00Z,PT15M
22,868,976,2023-06-15T20:15:00Z,PT15M
22,870,976,2023-06-15T20:30:00Z,PT15M
22,873,972,2023-06-15T20:45:00Z,PT15M
22,876,965,2023-06-15T21:00:00Z,PT15M
22,877,953,2023-06-15T21:15:00Z,PT15M
22,877,938,2023-06-15T21:30:00Z,PT15M
22,825,901,2023-06-15T21:45:00Z,PT15M
22,807,874,2023-06-15T22:00:00Z,PT15M
22,862,869,2023-06-15T22:15:00Z,PT15M
22,856,841,2023-06-15T22:30:00Z,PT15M
22,849,810,2023-06-15T22:45:00Z,PT15M
22,687,730,2023-06-15T23:00:00Z,PT15M
22,693,700,2023-06-15T23:15:00Z,PT15M
21,782,691,2023-06-15T23:30:00Z,PT15M
21,762,649,2023-06-15T23:45:00Z,PT15M
